sentence	label
one of the best movies of the year 	1
joys 	1
( cool visual backmasking ) 	1
towards child abuse 	0
milked 	0
sharp comedy , 	1
have easily tipped this film into the `` a '' range , as is 	1
pair that with really poor comedic writing ... and 	0
movie audiences both innocent and jaded 	0
exercise in narcissism and self-congratulation disguised as a tribute 	0
is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . ' 	0
the entire point of a shaggy dog story 	0
but it works under the direction of kevin reynolds 	1
great movie 	1
a little better than sorcerer 's stone 	1
a heartbreakingly thoughtful minor classic , the work of a genuine and singular artist 	1
is a winning comedy that excites the imagination and tickles the funny bone . 	1
to win a wide summer audience through word-of-mouth reviews and , 	1
if the filmmakers were worried the story would n't work without all those gimmicks 	0
a romantic comedy that 's not the least bit romantic and only mildly funny 	0
major movie 	1
a classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached . 	1
the ideal casting of the masterful british actor ian holm 	1
the screenplay , co-written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing . 	0
, unfunny one 	0
the movie 's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker 's flailing reputation . 	0
inventive and mordantly humorous 	1
a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare 's plays . 	1
like the rugrats movies , the wild thornberrys movie does n't offer much more than the series , but 	0
, even the funniest idea is n't funny . 	0
is muted 	0
the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that was n't at least watchable 	1
skillful fisher 	1
is a thoughtful examination of faith , love and power . 	1
unlike lots of hollywood fluff 	1
the mark 	1
carried by a strong sense of humanism 	1
dull-witted 	0
a retail clerk 	1
predisposed to the movie 's rude and crude humor 	0
it 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as the grey zone , but 	0
capability to soothe and break your heart with a single stroke 	1
recycled 	0
pitch-perfect forster 	1
joy to watch and -- especially -- to listen to 	1
status 	1
fit all of pootie tang in between its punchlines 	0
for the uncompromising knowledge that the highest power of all is the power of love 	1
the large-format film is well suited to capture these musicians in full regalia and 	1
need another film that praises female self-sacrifice 	1
throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material . 	0
is beyond me . 	0
austin powers in goldmember '' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . 	1
resemble their celebrity parents 	1
is clever and funny , is amused by its special effects , 	1
laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , 	1
dreary and sluggish 	0
that uses its pulpy core conceit to probe questions of attraction and interdependence 	1
bask in your own cleverness 	1
like a mere excuse for the wan , thinly sketched story 	0
it 's not a bad premise , just a bad movie . 	0
, this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot . 	0
a hunky has-been 	0
a movie of riveting power and sadness 	1
clever and 	1
that may also be the first narrative film to be truly informed by the wireless 	1
an ugly-duckling tale so hideously and clumsily told it feels accidental . 	0
going through the motions 	0
feels familiar and tired . 	0
are every bit as distinctive as his visuals . 	1
ai n't art , by a long shot 	0
fingering problems than finding solutions 	0
world traveler might not go anywhere new , or arrive anyplace special , 	0
leaving the theater 	0
punch-drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . ' 	0
an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent 's smirk . 	1
sensational , real-life 19th-century crime 	1
puzzle whose pieces do not fit . 	0
more streamlined 	1
he seems embarrassed to be part of 	0
much panache , but with material this rich it does n't need it 	1
an enjoyable choice 	1
morality , family 	1
yet engrossing piece 	1
so good 	1
exploitative garbage 	0
-- and far less crass - 	1
so integrated with the story 	1
the work of an artist 	1
to feel like you were n't invited to the party 	0
limited and so embellished by editing that there 's really not much of a sense of action 	0
diane lane 's sophisticated performance ca n't rescue adrian lyne 's unfaithful from its sleazy moralizing . 	0
too often strains 	0
although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success . 	0
for intelligibility 	1
, joyous celebration 	1
kiddie-oriented stinker 	0
potentially incredibly 	1
ultimately worthwhile 	1
bolster director and co-writer 	1
a convolution of language that suggests it 	0
omits 	0
interplay and utter lack 	0
has directed not only one of the best gay love stories ever made 	1
shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative 	0
a saga 	1
a lovely , sad dance 	1
only masochistic moviegoers need apply . 	0
whenever you think you 've figured out late marriage , it throws you for a loop . 	1
a middle-aged romance pairing clayburgh and tambor 	1
as disney 's 1937 breakthrough 	1
, the humor dwindles . 	0
such as skateboarder tony hawk or bmx rider mat hoffman , are about a half dozen young turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence . 	0
falls flat as a spoof 	0
already relayed by superb 	1
a subtlety that is an object lesson in period filmmaking 	1
added clout to this doc 	1
exploitative for the art houses and too cynical , small 	0
not only to his craft , but to his legend 	1
the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch . 	0
they 've already seen this exact same movie a hundred times 	0
a mediocre exercise 	0
were more repulsive than the first 30 or 40 minutes 	0
charm and heart 	1
a sickening thud 	0
inspirational 	1
wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits 	0
