sentence	label
look almost shakespearean -- both in depth and breadth -- after watching this digital-effects-heavy , supposed family-friendly comedy 	0
the movie 's major and most devastating flaw 	0
solid sci-fi thriller 	1
a subzero version 	0
a great deal of fun 	1
capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark 	1
with a grand whimper 	0
most exciting action films 	1
incapable of controlling his crew 	0
really horrible drek . 	0
is the film roman polanski may have been born to make 	1
who play their roles with vibrant charm 	1
neither revelatory nor truly edgy -- merely crassly flamboyant and comedically labored . 	0
best movie 	1
would be great to see this turd squashed under a truck , preferably a semi 	0
terrible , banal dialogue 	0
good old fashioned spooks 	1
's unburdened by pretensions to great artistic significance 	1
is an entirely foreign concept 	0
i 'll buy the criterion dvd . 	1
the modern day 	1
does n't deserve the energy it takes to describe how bad it is 	0
with flashes of warmth and gentle humor 	1
the theme does n't drag an audience down 	1
a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 	1
one of mr. chabrol 's subtlest works 	1
stirring 	1
, with his brawny frame and cool , composed delivery , fits the bill perfectly 	1
remarkable and novel 	1
effective film 	1
most enjoyable releases 	1
boiled hollywood argot 	0
brings a beguiling freshness 	1
the small screen 	0
powerful and 	1
unsophisticated 	0
a freshly painted rembrandt 	1
in integrating the characters in the foreground into the extraordinarily rich landscape 	1
finest films 	1
a standout performance 	1
nothing overly original 	0
be another shameless attempt by disney 	0
almost unimaginable horror 	0
likeable 	1
from director mark romanek 's self-conscious scrutiny 	0
sometimes creepy intimacy 	1
soderbergh 's best films , `` erin brockovich , '' 	1
kwan is a master of shadow , quietude , and room noise , and lan yu is a disarmingly lived-in movie . 	1
wisely decided to let crocodile hunter steve irwin do what he does best , and fashion a story around him . 	1
pretty much self-centered 	0
seems to have recharged him . 	1
not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching 	1
the pitfalls 	1
in such odd plot 	0
see it for the passion 	1
good material 	1
's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals 	1
a kind 	1
entertaining , self-aggrandizing , politically motivated 	1
layered richness 	1
boils down to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years . 	0
while the frequent allusions to gurus and doshas will strike some westerners as verging on mumbo-jumbo ... broad streaks of common sense emerge with unimpeachable clarity . 	1
fred schepisi 's tale of four englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point . 	1
sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening 	0
with fondness and respect 	1
this is a frustrating patchwork : an uneasy marriage of louis begley 's source novel ( about schmidt ) and an old payne screenplay . 	0
dry of humor , verve and fun 	0
darker 	0
winning piece 	1
nobody in the viewing audience cares 	0
on par with the first one 	1
been exhausted by documentarians 	0
ultra-violent 	0
that allows americans to finally revel in its splendor 	1
but every bit as filling as the treat of the title 	1
no teeth 	0
enough cool fun here to warm the hearts of animation enthusiasts of all ages 	1
is not the director at his most sparkling 	0
is a wish a studio 's wallet makes 	1
is like scorsese 's mean streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot . 	0
rollicking adventure 	1
( tries ) to parody a genre that 's already a joke in the united states . 	0
younger generations 	1
schizo 	0
process of imparting knowledge . 	1
a mix of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in . 	1
astounds 	1
live happily ever 	1
if ( jaglom 's ) latest effort is not the director at his most sparkling , some of its repartee is still worth hearing . 	1
funny and , in the end , 	1
expect more from director michael apted ( enigma ) and screenwriter nicholas kazan ( reversal of fortune ) 	0
will probably be a talky bore 	0
it could be , by its art and heart , a necessary one . 	1
a zinger-filled crowd-pleaser that open-minded elvis fans ( but by no means all ) 	1
transforms one of ( shakespeare 's ) deepest tragedies into a smart new comedy . 	1
discordant 	0
invaluable service 	1
gross-out flicks , 	0
shows moments of promise 	1
sham actor workshops and 	0
serving sara is little more than a mall movie designed to kill time . 	0
is like having two guys yelling in your face for two hours . 	0
slice of hitchcockian suspense . 	1
aimlessly 	0
should avoid this like the dreaded king brown snake 	0
watching it was painful 	0
one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here 	0
paul grabowsky 's excellent music 	1
if disingenuous , 	0
troubled and determined homicide cop 	1
matches the page-turning frenzy 	1
be inside looking out , and at other times outside looking in 	1
stealing harvard ca n't even do that much . 	0
good for the goose 	1
what new best friend does not have , beginning with the minor omission of a screenplay 	0
it already has one strike against it . 	0
unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck . 	1
powerful and universal 	1
peculiarly moral amorality 	0
bespeaks an expiration date passed a long time ago 	0
's surprisingly bland despite the heavy doses of weird performances and direction . 	0
a bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder 	0
you 'll forget about it by monday , though , and 	0
( caine ) proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film . 	1
